GTIN-14;Brand Name;Name
78314111750;Madhava;Agave Nectar Light
51933316201;Del Pino's;Mini O's
51933161603;Dr Pop;Soft Drink
44300505230;Lowrey's;Original Beef Jerky
73852096514;Purell;Hand Sanitizer
41498193263;Reggano;100% Grated Parmesan Cheese
76132112010;Sun Luck;Mirin
51500255162;Jif;Peanut Butter
51000199447;Campbell's;Coconut Curry With Chicken & Shiitake Mushroom Soup
29000016224;Planters;Deluxe Mixed Nuts
70670001720;Ty Ling;Pure Sesame Oil
46689800340;New England Naturals;Organic Cranberry Almond Granola Clusters
41570054420;Blue Diamond;Almonds   Whole Natural
9340224000518;The Chia Co;Australian Grown Chia Seeds
18200128899;Land Shark;Premium Lager
21273100129;Gunter's;Pure Honey
28400099851;Lay's;Wavy Original
78742353098;Great Value;Milk Chocolate Flavored Hot Cocoa Mix
38900004736;Dole;Pineapple Chunks
811568004252;Slimquick;Razor
39400018834;Bush's;Reduced Sodium Black Beans
817669003224;Bewley's;Chai Tea
72979004143;Seagram's;Ginger Ale
636046354373;Harney & Sons;Hot Cinnamon Spice Tea
30000012109;Quaker;Instant Oatmeal (Original)
76150232585;Act Ii;Butter Lovers
11152851716;Hapi Snacks;Hot Wasabi Peas
16000263444;General Mills;Cinnamon Chex
24600017077;Morton;Kosher Salt
79200558338;Nestle Wonka;Rainbow Nerds
49000050141;Coca Cola;Coke Zero
22506135635;Spectrum;Organic Virgin Coconut Oil
51000062765;Hungry Man;Boneless Fried Chicken
41415126411;Publix;Reduced Sodium Dark Red Kidney Beans
853522000306;Enjoy Life;Semi Sweet Chocolate Mini Chips
622687019931;Clover Valley;Purified Drinking Water
11110865410;Kroger;Cream Of Mushroom
22506002005;Spectrum;Organic Coconut Oil
29000018600;Planters;Nutrition Sustaining Energy Mix
14113910026;Wonderful;Pistachios
24000163008;Del Monte;Sweet Corn Cream Style
11110890849;Kroger;Chunk Light Tuna
636046354328;Harney & Sons;Blueberry Green Tea
22045025374;Davidson's;Meyer Lemon Tea With Honey
51000000118;Campbell's;Tomato Soup
38000558351;Kellogg's;Corn Pops
51000169044;Campbell's;Savory Chicken With Brown Rice
52100000428;Cake Mate;Nonpareils Rainbow
19200788496;Lysol;Disinfecting Wipes
74312505454;Nature's Bounty;Super Strength Melatonin
50000646531;Nestle Coffee Mate;Girl Scouts Creamer
682430611768;Voss;Sparkling Water
839451002055;Truly Indian;Indian Poppa Dum Crispy Snacks Lentil With Cumin
49508006176;Snack Factory;Pretzel Crisps
11110815989;Ralphs;Tomato Sauce
41570054161;Blue Diamond Almonds;Almond Breeze Almond Milk
96619939015;Kirkland;Acetaminophen
48001213517;Best Foods;Real Mayonnaise
36800365421;Top Co;Food Club H2O Liquid Beverage Enhancer Lemonade
44500976489;Hillshire Farms;Honey Ham
38000402906;Kellogg's;Eggo Waffles
21000028207;Kraft;Honey Mustard Dressing
85239807866;Archer Farms;Monster Trail Mix
51500101667;Smucker's;Special Recipe Milk Chocolate Topping
72486002205;Jiffy;Corn Muffin Mix
48121292089;Thomas;Cinnamon Raisin Bagels
72220001433;Franz;Natural Nine Grain Bread
96619321063;Kirkland;Mixed Nuts
43000950197;Kraft Foods;Crystal Light Natural Pink Lemonade
85239206485;Market Pantry;Dipped Chocolate Chip Chewy Granola Bars
28400055970;Tostitos;Chunky Salsa, Mild
30100033196;Keebler;Fudge Stripe Cookies
11110714589;Fred Meyer;Creamy Peanut Butter
78742075778;Great Value;Toasted Rice Cereal
44000024611;Mondelez International;Cheese Nips Cheddar
20000100395;Green Giant;Asparagus Spears
644209405930;Duncan Hines;Whipped Frosting, Chocolate
51000011619;Campbell's;Cream Of Celery
41498115005;Happy Harvest;Whole Kernel Sweet Corn
34700000558;Allens Inc;Veg All Original Mixed Vegetable No Salt Added
49000019162;Coca Cola;Fanta Orange
16000298606;Nature Valley;Crunchy Granola Bars
36800315174;Top Co;Food Club No Salt Added Sliced Carrots
18000002108;Pillsbury;Grands Flaky Layers, Buttermilk
29000017269;Planters;Nutrition Men's Health
29700321413;Idahoan;Mircowavable Buttery Homestyle Mashed Potatos
12000007460;Pepsi;Mountain Dew
41800000081;Welch's;Concord Grape Jam
51000127679;Pepperidge Farm;Texas Toast, Garlic
36800365438;Top Co;Food Club H2O Liquid Beverage Enhancer Sweet Tea
49000014648;Coca Cola;Diet Coke
85239020425;Market Pantry;Pure Honey
41498120511;Happy Harvest;Cut Green Beans
71300050019;New World Pasta Company;Ronzoni Smart Taste Thin Spaghetti
44000007683;Nabisco;Mini Teddy Grahams, Honey
16000457058;Betty Crocker;Peanut Butter Cookie Mix, Snack Size
77890282199;Wegmans;Sparkling Water
41498192945;Dakota's Pride;Homestyle Baked Beans
13300551059;Martha White;Chocolate Chip Muffin Mix
30000059500;Aunt Jemima;Original Syrup
30000316849;Quaker;Instant Oatmeal
42396801120;Mother's Maid;Sliced Carrots
85239141243;Market Panty;Cream Cheese Spread, Plain
41780072757;Utz;Cheese Balls
16000434738;General Mills;Cinnamon Toast Crunch Cereal
36800045156;Top Co;Food Club No Salt Added Mixed Vegetables
30100540960;Keebler;Chips Deluxe Cookies, Rainbow
33776011000;Smart Balance;Buttery Spread, Original
38000844973;Pringles;Bbq Potato Crisps
699235001007;Yakult;Non Fat Probiotic Drink
36800067288;Top Co;Food Club Diced Tomatoes And Green Chilies Mild
644209405565;Duncan Hines;Milk Chocolate Brownies
85239206201;Market Pantry;Wild Fruit Fruit Fuses
85239382905;Market Pantry;Vegetable Farfalle
38000845000;Pringles;Sour Cream And Onion Chips
30000314258;Quaker;Chewy Dipps, Chocolate Chip
21000612239;Kraft;Philadelphia Original Cream Cheese
73040005588;Francisco International;Outdoor Gourmet Rolls
16000306301;Betty Crocker;Sugar Cookie Mix
11110825582;Fred Meyer;Pure Vegetable Oil
21000643615;Kraft;Classic Ranch Dressing
11110818386;Fred Meyer;Pure Clover Honey
16000306707;Betty Crocker;Cookie Mix Double Chocolate
41498147945;Chef's Cupboard;Cream Of Potato
36800192249;Top Co;Food Club Cream Of Chicken Condensed Soup
21000644711;Kraft;Roka Blue Cheese
11110816825;Fred Meyer;Salted Butter
16000275690;General Mills;Lucky Charms Cereal
41498155193;Dakota's;Black Beans
21000035847;Kraft Foods;Macaroni And Cheese Whole Grain Original Flavor Microwavable
41498117801;Happy Harvest;Tomato Sauce
38000844966;Pringles;Original Potato Crisps
11110099532;Kroger;Seasoned Herb Croutons
21000010882;Kraft;Macaroni And Cheese Microwavable
36800533554;Top Co;Food Club Fat Free Evaporated Milk
36800365414;Top Co;Food Club H2O Liquid Beverage Enhancer Fruit Punch
75720431151;Poland Spring;Water
30100303541;Keebler;Club Crackers
78742374109;Great Value;Mandarin Oranges
72486002601;Jiffy;Raspberry Muffin Mix
85239011225;Market Pantry;Chicken Breast Tenders
884912129789;Post;Fruity Pebbles
82657334127;Deer Park;100% Natural Spring Water
41303003206;Essential Everyday;Blackeye Peas
41415101050;Publix;Crispy Rice
11129000130;Golden Eagle;Syrup
11110002969;Kroger;Basil Leaves
739952601927;Hokan;Chili Oil
40100002924;Spice Islands;Tarragon
41351914615;Planters;Cashew Nuts
21500003001;Lawry's;Seasoned Salt
50000322909;Coffeemate;Hazelnut Coffee Creamer
41415006317;Mazola;Vegetable Oil
664766062094;Betty Crocker;Snack Size Cookie Mix
40100002573;Spice Islands;Ground Mustard
50000010110;Carnation;Evaporated Milk
39978003942;Bob's Red Mill;Gluten Free Pizza Crust Whole Grain Mix
76808521801;Inner Armour;Mass Peak
25500800318;Folgers;Classic Decaf
51500040423;Smucker's;Sugar Free Strawberry Preserves
785331757129;Gwaltney;Chicken Hot Dogs (Pork And Beef Added)
802763028907;Sunsweet;Pitted Prunes
33844005184;Badia;Whole Flax Seed
834183009006;Alexia;Artisan French Rolls
40100002306;Cheez Whiz;21000626793
70490003355;Black Top;Skinless Boneless Pink Salmon
52100003320;McCormick;Celery Seed
34000053001;Hershey's;Special Dark Cocoa
73574800017;Foxy Organic;Celery Hearts
24600017008;Nabisco;Oreo
41443116330;Margaret Holmes;Hoppin' John
48001703056;Knorr;Hollandaise Sauce
41351913649;Tone's;Cumin Ground
621683921354;Tinkyada;Brown Rice Lasagne With Rice Bran
40100002948;Spice Islands;Turmeric
41498143374;Berryhill;Concord Grape Jelly
70650800121;A Taste Of Thai;Coconut Milk
897034002618;Nature's Earthly Choice;100% Whole Grain Black Rice
16000164901;General Mills;Sweet'n Salty Chex Mix, Honey Nut
12000002311;Pepsi;Diet Pepsi
18627510031;Kashi;Heart To Heart Oat Flakes & Blueberry Clusters
40100002849;Inner Armour;Mass Peak
76344089353;Wellness;Chicken Formula
40100002160;Spice Islands;Ground Cardamom
38000731099;Kellogg's;Special K Granola Bars
41143128701;Sun Maid;Raisins
91475630069;Milo's;No Calorie Famous Sweet Tea
28400159869;Ruffles;Ultimate Kickin' Jalapeno Ranch
15800030119;C&H;Pure Cane Sugar
14800210842;Mott's;Summer Strawberry Flavored Applesauce
41196010954;Progresso;Traditional Split Pea Soup
8801007440750;Beksul;Sesame Oil
11110684219;Kroger;Paprika
41130310690;Shoppers Value;Soul Seasoning
38000516993;Kellogg's;Frosted Pumpkin Pie Pop Tarts
48001221291;Knorr;Vegetable Recipe Mix
25317055192;Applegate;Gluten Free Chicken Nuggets
11110734983;Kroger;Chesapeake Bay Style Seasoning
27434012249;Twinlab;Norwegian Cod Liver Oil
76344079149;Wellness;Core Grain Free Kitten Formula
11152150635;Dynasty;Panko
24100440771;Sunshine;Cheez It Reduced Fat
700596000124;Spry;Spearmint Gum
49000045758;Shedd's Spread;Country Crock
49200045701;Domino;Pure Cane Sugar
41500805054;Frank's;Red Hot Original Cayenne Pepper Sauce
21500222037;Betty Crocker;Sugar Cookie Mix
52100002835;McCormick;Ground Cayenne Red Pepper
16000457249;McCormick;Spanish Saffron
33776017804;Smart Balance;Light Butter & Canola Oil Blend
71421102406;Pierre Signatures;Chicken Sandwich
52100010908;McCormick;Bac'n Pieces
739952601323;Market Pantry;Black Pepper
32251123993;Family Gourmet;Granulated Sugar
76344089322;Wellness;Chicken & Herring Formula
39000045124;Libby's;100% Pure Pumpkin
76344079019;Wellness;Core Grain Free Chicken, Turkey & Chicken Liver Formula
24300781063;Sunbelt Bakery;Chocolate Chip Chewy Granola Bar
725439941457;Nature's Place;Baby Arugula
76344079040;Wellness;Core Grain Free Turkey & Duck Formula
71439400167;Rolling Rock;Extra Pale
18627407249;Kashi;Go Lean Crisp!
24126010224;Bunny;Hamburger Buns
76344079132;Wellness;Core Grain Free Beef, Venison & Lamb Formula
21130602346;McCormick;Ground Cumin
41129077009;Classico;Fire Roasted Tomato & Garlic Pasta Sauce
48000000958;Chicken Of The Sea;Solid White Albacore Tuna In Water
74198611126;Muzzi Family Farms;Fresh Spinach
11110090904;Kroger;Original Saltines
51000192011;V8;V Fusion Juice
16000483668;General Mills;Honey Nut Cheerios
41500805023;Frank's;Red Hot
28400039055;Frito Lay;Sunflower Seeds (Ranch)
725439944625;Nature's Place;Organic Celery Hearts
78742432410;Schweppes;Ginger Ale
70177154127;Twinings;Darjeeling Tea
44300106222;Fleischmann's;Bread Macine Yeast
41130052002;Flavorite;Chicken Flavor Bouillon Instant
78185000207;Mrs. Budd's;Fully Baked Chicken Pie
17300250325;Spice Treasures;Italian Seasoning
70650800138;Kellogg's;Special K Multi Grain Crackers
40100002252;Spice Islands;Cilantro
40100002436;Spice Islands;Ground Ginger
49022605367;Nice!;Purified Water
40100003914;Spice Islands;Pure Vanilla Extract
44600008882;Fomula 409;All Purpose Cleaner
87614110813;Swanson Premium Brand;Glucosamine, Chondroitin, & Msm
28400190787;Frito Lay;Chester's Fries (Flamin' Hot)
72487127396;Clover Valley;Country Sunrise Blend Ground Coffee
41501008249;Ortega;Taco Seasoning Mix
94514419625;Xtra;Lasting Scentsations Laundry Detergent
70662010020;Nissin;Top Ramen (Beef Flavor)
52100003436;McCormick;Whole Nutmeg
41789002311;Maruchan Ramen;Chicken Flavor Ramen 12 Pack
75140006007;Clover Valley;Natural Spring Water
892671000096;Spice Meister Gourmet Select;Chicken Base
667803000707;Coleman's;Mustard Powder
681131036764;Equate;Nite Time Cold & Flu
52100003399;McCormick;Fennel Seed
41303027721;Essential Everyday;Hot Dog Buns
52100002330;McCormick;Ground Cloves
76808502954;Barilla;Mezze Penne
78006000119;Pride Of Szeged;Hungarian Hot Paprika
47600001013;Durkee;Ground Allspice
72591991753;Great Value;100% Extra Virgin Olive Oil
52100011486;Baker's;Imitation Vanilla Flavor
41268140794;Hannaford;100% Parmesan & Romano Grated Cheese Blend
52100002514;McCormick;Ground Ginger
44000031183;Nabisco;Ritz Crackers Reduced Fat
79893411583;Organics;Organic Quinoa
41498189549;Stonemill Essentials;Steak Seasoning
72463000354;McCann's;Irish Oatmeal
16000459601;Bunny;100% Whole Wheat Bread
41498141363;Fusia Asian Inspirations;Teriyaki Sauce
11110814050;Petri Baking Products;Bakery Fresh Dutch Cocoa Cookies
41196404821;Harvest Hill;Red Velvet Pancake Mix
52100002538;McCormick;Ground Mustard
75186021330;Zachary;Orange Slices
48001252998;Knorr;Roasters
41498126681;Carlini;100% Extra Virgin Olive Oil
79896174812;Queen Helene;Cocoa Butter Hand And Body Lotion
85239053799;Market Pantry;Shelled Walnuts
896887002196;Bigs;Sunflower Seeds
52100002927;McCormick;Ground Cloves
41351918484;Tone's;Taco Seasoning
32251032349;Family Gourmet;Lentils
24600011822;Morton;Pepper
27825002705;Bellagio;Chocolate Truffle Gourmet Hot Cocoa Mix
52100002569;McCormick;Ground Nutmeg
41498148928;Millville;Crispy Oats Toasted Whole Grain Oat Cereal
13600020064;Crystal;Sea Salt Fine
16000275270;General Mills;Honey Nut Cheerios
16000395107;Betty Crocker;Three Cheese Scalloped Potatoes
19014612604;Iams;Proactive Health Mature Adult Hairball Care
18627414469;Kashi;Toasted Asiago Snack Crackers
11110831293;Vlasic;Kosher Dill Spears
16300165097;Florida's Natural;Lemonade
32251019241;Family Gourmet;100% Natural Yellow Mustard
21000032761;Taco Bell;Bold & Creamy Chipotle Sauce
18200001284;Anheuser-Busch;King Cobra Premium Malt Liquor
35342700110;Bella Sun Luci;Sun Dried Tomato Halves With Italian Herbs
11110725677;Tastykake;Chocolate Cupcakes
876941003796;Clover Valley;100% Lemon Juice
52100071282;McCormick;Whole Black Peppercorns
24600010931;Morton;Fine Sea Salt
13000004664;Heinz;Tomato Ketchup
32251021923;Family Gourmet;All Purpose Flour (Enriched Bleached)
853693002109;Seven Moons;Peanut Satay
11110684134;Kroger;Rosemary Leaves
70969001905;Spice World;Organic Garlic
78742310527;Dunkin Donuts;Dunkin Dark Coffee
78742230528;Jolly Time;Healthy Pop Crispy White Popcorn
89836185143;Simply Organic;Cumin
41498196479;Priano;Balsamic Vinegar Of Modena
808772049506;Cucina;Red Wine Vinegar
97339000030;Valentina;Salsa Picante
77885892020;Tapatio;Salsa Picante Hot Sauce
41303005422;Essential Everyday;Sweet Relish
32251014031;Family Gourmet;Ground Black Pepper
21140124456;Astor;Stick Cinnamon
41351913977;Tone's;Onion Powder
52100003832;McCormick;Dill Weed
52100087078;5 Season;Italian Seasoning
73575295003;Nakano;Seasoned Rice Vinegar
32251124808;Family Gourmet;100% Lemon Juice
52100003191;McCormick;Ground Thyme
52100003269;McCormick;Dill Weed
16000263673;Betty Crocker;Hamburger Helper   Chili Cheese
77661335956;Litehouse;Chives
32251032370;Family Gourmet;Angel Hair (Enriched Macaroni Product)
14100098959;Pepperidge Farm;Farmhouse Honey Wheat
32251023538;Family Gourmet;Crushed Red Pepper
24182002539;Eden Foods;Organic Black Beans
41498111694;Burman's;Sweet 'n Sour Sauce
52100325170;McCormick;Montreal Chicken
24600000390;Morton;Popcorn Salt
639277232687;Baker's Select;Pure Ground Nutmeg
21131453084;Marie Callender's;Three Meat & Four Cheese Lasagna
16000409958;Cola;Super Moist Cake Mix Milk Chocolate
858867002015;Cafe Al Fresco;Hazelnut Gourmet Syrup
78742116303;Great Value;Pure Almond Extract
11110806277;Kroger;Garbanzo Beans
41498184681;Stonemill Essentials;Pumpkin Pie Spice
41498120030;Fusia Asian Inspirations;Duck Sauce Dipping Sauce
52100002934;McCormick Gourmet Collection;Cram Of Tartar
52100002866;McCormick;Ground (Cayenne) Red Pepper
30000036907;Aunt Jemima;Country Rich Syrup
41498136093;Fusia Asian Inspirations;Teriyaki Sesame Wok Sauce
28190007814;Jolly Time;Healthy Pop Butter Popcorn
44000032234;Nabisco;Chips Ahoy Chewy Chocolate Chip Cookies
78742434278;Great Value;Ground Cinnamon
24126009082;Bunny;Hot Dog Buns
16000270534;Betty Crocker;Roasted Garlic Simple Recipe Potatoes
41303011355;Essential Everyday;Saltine Crackers
52100002477;McCormick;Curry Powder
44100604447;Hood;Under The Stars Churned Light Ice Cream
52100086903;5th Season;Garlic Powder
78742370873;Great Value;Chili Beans
876941003277;Pampa;Instant Coffee
85239147238;Peter Pan;Honey Roast Crunch Peanut & Natural Honey Spread
41130067105;Flavorite;Meat Tenderizer Unseasoned
51933263208;Marcum Gourmet Spices;Cumin
52100086934;5th Season;Ground Cinnamon
639277232663;Baker's Select;Ground Sage
670171454546;Kernel Season's;Popcorn Seasoning Butter
12000384196;Brisk;Pink Lemonade Juice Drink
47600951820;Weber;Real Molasses Bbq Sauce
706950123126;Capatriti;100% Pure Olive Oil
21000042562;Kraft;Velveeta Cheesy Skillets Singles Chicken Chili Cheese Mac
78742209999;C&H;Confectioners Powdered Pure Cane Sugar
78742110684;Lance;Lem O Lunch Cookies
51000152787;Campbells;V8 Low Sodium Original 100% Vegetable Juice
639277152985;Old World Flavor 1905;Coarse Kosher Salt
49000051155;Coca Cola;Cola
76737110022;Everfresh;Pure 100% Grapefruit Juice
41130051999;Flavorite;Beef Flavor Bouillon Instant
52100025780;McCormick;Mesquite Marinade
808772012968;Cucina;Chili Pepper Bread Dipper
52100006987;McCormick;Bay Leaves
78742088815;Sam's;Cola Zero Calorie
72613160105;Sun;Dishwashing Liquid With Oxy Gen Cleaning Action
70258024042;Plantation;Blackstrap Unsulphured Molasses
713282216020;Omaggio Private Reserve;Extra Virgin Olive Oil
70896313614;Wilton;Candy Melts
52100087931;5 Season;Chili Powder
639277327062;Supreme Tradition;Basil
78000098464;Dr. Pepper;Cherry
644209412006;Duncan Hines;Red Velvet Deliciously Moist Cake Mix
36494020224;Matouk's;Calypso Sauce
730521517137;Nature's Recipe;Grain Free Adult Salmon & Potato Recipe
38000935282;Kellogg's;Nutri Grain Cereal Bars
21131501303;Marie Callender's;Creamy Parmesan Chicken Pot Pie
756656861655;Make 'n Mold;Candy Wafers Orange  Vanilla Flavored
24463061163;Sriracha;Sriracha Hot Chili Sauce
41498147631;Priano;Sun Dried Tomato Pesto
24000577454;Del Monte;Sunfresh Red Grapefruit
52100002637;McCormick;Poultry Seasoning
41497115648;Weis Markets;Chunky Blue Cheese Dresing
